,week,Plot,SubPlot,pH,PrepH,SoilMoisture,PreSoilMoisture,N,PreN,P,PreP,K,PreK,Mg,PreMg,Ca,PreCa,Temperature,PreTemperature,Humidity,PreHumidity,Light,PreLight,plantHeight,NoOfTiller,NoOfPanicle,SPAD,NoOfSpikelet,NoOfFilledGrain,NoOfUnfilledGrain,WeightGrain
914,12,4,5,,7.791311,40.76272,44.36219,1.246929,2.083132,0.049062,0.011237,,1.220097,,0.320714,,0.143371,,55.14724,,172.3672,,637.8188,0.486892,0.486892,3.130069,0.486892,0.216099,7.597126,4.368476,4.239659
915,12,4,6,,0.88654,42.01343,42.72928,1.159061,1.309994,0.02143,0.020325,,1.577319,,0.54894,,0.082231,,58.03769,,146.7792,,156.1804,0.486892,0.486892,3.133174,0.486892,0.216498,7.613736,4.370668,4.246305
916,12,4,7,,4.519074,40.87717,47.33686,1.077578,2.105031,0.022322,0.007053,,0.181357,,0.373601,,0.131809,,46.43276,,109.5814,,781.4061,0.486892,0.486892,3.135495,0.486892,0.217636,7.63801,4.393765,4.255061
917,12,4,8,,2.093389,40.28119,69.96808,1.011301,1.463917,0.060315,0.009603,,1.083051,,0.543157,,0.384762,,64.21408,,122.5351,,409.2587,0.486892,0.486892,3.151767,0.486892,0.218619,7.652645,4.413679,4.278913
918,12,4,9,,0.060674,41.55032,69.5807,1.165078,2.119974,0.015479,0.012646,,0.791985,,0.323733,,0.12079,,47.12234,,91.09486,,90.75001,0.486892,0.486892,3.156963,0.486892,0.218831,7.6576,4.435577,4.280734
919,12,4,10,,4.957089,49.90032,92.18064,1.483707,2.728016,0.01039,0.009639,,0.271972,,0.122012,,0.217157,,53.56203,,126.7204,,255.0346,0.486892,0.486892,3.159074,0.486892,0.219968,7.673137,4.44128,4.28876
920,12,5,1,,3.742731,87.56248,131.2055,2.324461,2.99292,0.107403,0.085165,,3.954113,,1.453149,,0.001848,,13.95477,,127.5477,,569.3804,0.605619,0.325214,0.653498,5.936956,5.936956,6.310872,4.439728,5.493096
921,12,5,2,,0.360213,76.14815,133.9602,2.910352,4.76954,0.125957,0.057595,,2.95752,,0.318225,,0.33242,,2.657406,,164.2065,,715.0089,0.608056,0.326088,0.654852,5.937405,5.937405,6.314645,4.441711,5.507259
922,12,5,3,,1.782605,84.01474,133.1297,2.144586,3.105466,0.225533,0.01953,,4.669715,,1.823512,,0.046901,,4.583757,,126.447,,277.5035,0.609384,0.326262,0.655736,5.956531,5.956531,6.338395,4.444321,5.536526
923,12,5,4,,0.955254,71.49312,111.1208,2.569858,3.301979,0.089677,0.054699,,2.613086,,0.478443,,0.385605,,10.39707,,115.8124,,311.8933,0.611599,0.326726,0.657232,5.968707,5.968707,6.345242,4.446673,5.537266
924,12,5,5,,3.325661,74.92788,80.20904,2.314468,2.697977,0.153777,0.145727,,1.968354,,1.316429,,0.080245,,3.575896,,99.71864,,89.21317,0.614364,0.328706,0.658689,5.987804,5.987804,6.354467,4.446757,5.566345
925,12,5,6,,2.138247,72.59069,74.81869,1.901339,2.519001,0.297137,0.021264,,4.827191,,0.602479,,0.448563,,25.5757,,170.7606,,32.31369,0.617825,0.328911,0.661384,6.019954,6.019954,6.367555,4.463175,5.585904
926,12,5,7,,1.412793,70.02578,125.4159,1.240727,1.99518,0.258422,0.035541,,2.385806,,0.796162,,0.346739,,12.10027,,138.037,,858.0375,0.620031,0.329791,0.662066,6.03098,6.03098,6.393694,4.487956,5.594754
927,12,5,8,,4.334356,62.5625,97.99098,1.481974,2.7277,0.158586,0.035989,,1.693105,,1.246714,,0.391838,,1.562784,,150.498,,689.4841,0.622568,0.331174,0.664072,6.053955,6.053955,6.423642,4.509571,5.603883
928,12,5,9,,6.351407,74.45878,99.69366,1.366615,2.126076,0.154535,0.106959,,6.014993,,0.527908,,0.063432,,9.42537,,167.3381,,965.3785,0.623866,0.332573,0.665601,6.066187,6.066187,6.443024,4.531942,5.628642
929,12,5,10,,6.398134,68.69616,93.86006,1.331679,2.593828,0.242952,0.025083,,2.083436,,0.588125,,0.091952,,2.389083,,137.6785,,631.7912,0.626033,0.332608,0.667502,6.071335,6.071335,6.475966,4.555543,5.663613
930,12,6,1,,5.742992,61.58605,62.28198,2.216091,2.220767,0.287742,0.015134,,3.227238,,0.949999,,0.215673,,1.322202,,132.9914,,58.60634,0.62665,0.334274,0.668768,6.106031,6.106031,6.495161,4.56853,5.686129
931,12,6,2,,7.080396,76.94952,100.9503,2.802315,4.19418,0.067093,0.021813,,6.82936,,1.523328,,0.326027,,15.82304,,109.7857,,767.0661,0.629087,0.335837,0.669611,6.122381,6.122381,6.525844,4.578028,5.696898
932,12,6,3,,2.315682,89.95822,133.7177,1.26184,1.862547,0.284079,0.006868,,5.650056,,0.829679,,0.393049,,3.534934,,164.0773,,860.0404,0.629632,0.337029,0.669889,6.138062,6.138062,6.55346,4.594017,5.698022
933,12,6,4,,3.205705,85.69598,101.6683,2.877521,5.458375,0.129276,0.066895,,5.39479,,0.853577,,0.079333,,23.1727,,103.8931,,411.3286,0.629946,0.337399,0.673038,6.164492,6.164492,6.562578,4.610956,5.717458
934,12,6,5,,2.989546,71.88979,123.2418,2.028527,3.184725,0.123959,0.084154,,4.475033,,0.986364,,0.027968,,17.05285,,93.16541,,675.7791,0.632295,0.337879,0.675517,6.19718,6.19718,6.573192,4.62746,5.722436
935,12,6,6,,1.356615,85.35573,121.3968,2.569108,5.115479,0.027172,0.010912,,5.844062,,1.498061,,0.010584,,7.599335,,152.0646,,509.6639,0.632947,0.339244,0.678525,6.197433,6.197433,6.573674,4.638964,5.729638
936,12,6,7,,1.313778,85.63917,111.8643,1.944072,3.060278,0.172066,0.060404,,3.481405,,0.194377,,0.144791,,5.910961,,106.5008,,785.506,0.635027,0.340308,0.680872,6.198104,6.198104,6.604083,4.656707,5.746141
937,12,6,8,,6.70341,69.92267,82.01064,2.727585,4.890305,0.120446,0.01729,,5.657798,,1.442488,,0.046316,,18.76489,,164.5847,,89.43724,0.635857,0.341877,0.681608,6.232105,6.232105,6.608534,4.678088,5.769511
938,12,6,9,,5.833891,62.41678,82.82967,1.501114,2.171467,0.05467,0.020203,,4.549939,,0.331183,,0.434475,,8.537669,,143.1224,,754.0311,0.636833,0.343801,0.684849,6.237109,6.237109,6.610667,4.695641,5.775201
939,12,6,10,,3.888007,81.20995,147.078,2.818404,4.044851,0.284155,0.042671,,2.448468,,0.424688,,0.293193,,10.0581,,167.4094,,400.957,0.639597,0.345574,0.686892,6.262947,6.262947,6.641463,4.697495,5.791219
940,12,7,1,,11.84667,81.21228,3.536911,2.511149,1.882616,0.278898,0.033306,,7.167346,,1.645076,,0.51155,,2.484619,,167.7606,,1198.377,0.488494,0.610184,5.251986,5.082321,0.478174,5.082321,7.36482,6.86684
941,12,7,2,,9.050781,88.8911,57.7397,2.008029,1.622294,0.216496,0.186382,,8.781286,,3.154306,,0.395418,,2.484937,,94.70229,,1188.41,0.492863,0.613243,5.268506,5.085745,0.481119,5.085745,7.415849,6.87244
942,12,7,3,,9.311968,83.46549,32.27958,2.232082,1.978508,0.276166,0.221371,,7.680875,,2.358715,,0.022507,,22.81223,,96.57269,,1385.991,0.494176,0.616467,5.291665,5.092179,0.485242,5.092179,7.453104,6.908209
943,12,7,4,,9.091506,87.86106,14.88336,2.623393,1.697604,0.233926,0.203388,,6.11939,,2.269375,,0.594666,,9.441199,,101.5785,,1665.739,0.496591,0.621897,5.295106,5.101246,0.488304,5.101246,7.472211,6.926144
944,12,7,5,,10.75369,87.53509,48.54957,2.885804,0.306466,0.222884,0.092644,,9.335457,,2.880824,,0.31346,,8.982819,,108.6626,,1975.179,0.50038,0.625138,5.328206,5.107343,0.489805,5.107343,7.479461,6.929085
945,12,7,6,,6.726479,83.57769,32.66504,2.036671,0.458318,0.24624,0.048654,,7.254201,,2.411015,,0.270052,,10.28089,,125.9154,,1206.742,0.503043,0.626781,5.337381,5.144306,0.492684,5.144306,7.537155,6.981596
946,12,7,7,,7.584184,85.86197,59.31206,2.643277,0.832088,0.296376,0.175939,,8.998103,,2.488535,,0.384458,,3.356264,,112.6125,,1767.678,0.504051,0.630859,5.344552,5.181259,0.495504,5.181259,7.542912,6.983892
947,12,7,8,,12.45952,88.55767,36.94454,2.463202,1.568105,0.254505,0.057882,,5.461943,,2.690544,,0.125587,,22.87216,,174.0202,,1649.929,0.504884,0.634436,5.387209,5.197107,0.498022,5.197107,7.576836,7.015008
948,12,7,9,,8.909129,82.14316,35.41621,2.041206,0.007327,0.205623,0.144622,,9.191182,,2.1316,,0.01538,,11.15154,,151.3604,,1968.352,0.507447,0.635849,5.417342,5.226819,0.498832,5.226819,7.581689,7.073876
949,12,7,10,,6.739063,89.4895,70.21552,2.695615,1.800527,0.23907,0.135813,,6.391997,,1.864158,,0.260368,,11.71419,,148.1848,,1273.938,0.510447,0.640104,5.428819,5.264128,0.500207,5.264128,7.624602,7.122405
950,12,8,1,,9.491035,82.70971,41.52777,2.883366,2.456226,0.260669,0.010162,,10.34712,,2.366415,,0.288154,,12.46398,,174.5325,,1141.08,0.512839,0.64369,5.429449,5.28397,0.502555,5.28397,7.646551,7.150842
951,12,8,2,,7.914446,85.99106,72.97758,2.096433,0.201839,0.299241,0.104473,,7.924183,,2.500769,,0.181999,,12.9052,,153.4763,,1555.692,0.517157,0.64714,5.472256,5.313801,0.503522,5.313801,7.659776,7.198242
952,12,8,3,,8.747236,89.87001,49.10851,2.379605,0.581458,0.213222,0.011432,,8.025583,,2.122087,,0.093791,,20.38616,,118.2331,,1142.177,0.518787,0.648671,5.474502,5.331432,0.505309,5.331432,7.7095,7.25808
953,12,8,4,,9.799261,87.23666,39.0612,2.809439,0.594544,0.295302,0.152935,,10.17845,,2.492992,,0.197782,,1.308517,,170.6748,,1166.89,0.521939,0.653438,5.483424,5.3758,0.506351,5.3758,7.733762,7.322149
954,12,8,5,,10.48663,83.37532,63.65009,2.554457,1.992047,0.260413,0.194387,,10.70061,,2.218068,,0.55144,,23.65234,,172.6976,,1766.057,0.524295,0.657936,5.521025,5.417205,0.506534,5.417205,7.775753,7.385572
955,12,8,6,,8.97586,80.74305,16.68869,2.15875,0.320967,0.20819,0.114101,,11.4288,,2.389698,,0.26544,,8.102414,,107.2358,,1861.483,0.5271,0.66285,5.529813,5.420158,0.509878,5.420158,7.798621,7.414538
956,12,8,7,,7.72013,89.98763,27.76694,2.91465,0.773059,0.2655,0.191976,,9.506439,,2.104788,,0.212273,,2.526313,,92.95047,,1682.747,0.528418,0.666765,5.549624,5.453887,0.510555,5.453887,7.851317,7.421053
957,12,8,8,,9.185665,80.76211,10.65368,2.066225,1.682572,0.24399,0.074325,,8.463085,,1.995065,,0.567041,,1.544707,,141.1566,,1284.056,0.531487,0.669595,5.566812,5.485093,0.511729,5.485093,7.894217,7.435351
958,12,8,9,,12.31712,83.38773,50.78842,2.03647,0.377535,0.245641,0.141741,,6.762052,,1.957363,,0.177681,,0.53484,,120.1839,,1470.587,0.53333,0.672701,5.611187,5.49151,0.515215,5.49151,7.898366,7.446185
959,12,8,10,,7.090968,83.38877,55.57259,2.727169,2.301457,0.220772,0.191752,,6.072766,,2.379636,,0.1803,,16.03749,,166.2943,,1595.731,0.535177,0.674965,5.639193,5.517173,0.516656,5.517173,7.916788,7.508291
960,13,1,1,,5.103579,42.53159,75.57959,1.24487,1.734517,0.065051,0.062476,,1.024628,,0.408291,,0.295874,,42.01449,,110.9941,,255.4807,0.535177,0.535177,3.178806,0.535177,0.219999,7.681496,4.453456,4.310608
961,13,1,2,,3.139244,48.06588,88.40745,1.378087,1.403048,0.017759,0.017698,,0.120237,,0.118196,,0.032668,,64.04473,,142.7996,,448.3323,0.535177,0.535177,3.184888,0.535177,0.220163,7.690643,4.458791,4.313853
962,13,1,3,,2.420278,44.93283,73.60151,1.481611,2.39958,0.040535,0.034388,,1.281012,,0.321113,,0.057553,,54.39141,,148.4067,,710.1887,0.535177,0.535177,3.185114,0.535177,0.22049,7.706386,4.473915,4.31824
963,13,1,4,,6.188257,44.80646,77.46642,1.198032,2.063222,0.086526,0.00075,,1.495102,,0.193556,,0.05421,,33.62401,,109.9133,,522.9219,0.535177,0.535177,3.202677,0.535177,0.221584,7.743007,4.49292,4.321732
964,13,1,5,,3.099914,48.89074,58.66094,1.10317,1.456305,0.036568,0.004342,,0.813959,,0.361263,,0.177119,,48.13296,,92.31701,,557.2923,0.535177,0.535177,3.204945,0.535177,0.222067,7.7607,4.509786,4.329739
965,13,1,6,,0.746034,46.98742,71.99865,1.477323,2.46812,0.069525,0.065288,,1.1852,,0.547864,,0.031965,,62.10191,,147.329,,216.6717,0.535177,0.535177,3.207051,0.535177,0.222485,7.784304,4.532217,4.330934
966,13,1,7,,0.884104,42.36269,60.77178,1.298567,2.39337,0.032659,0.009531,,1.044623,,0.452551,,0.355061,,55.10523,,143.8032,,465.9719,0.535177,0.535177,3.214074,0.535177,0.222613,7.807368,4.534994,4.331729
967,13,1,8,,3.144216,49.90495,93.44396,1.25507,1.476723,0.096064,0.018528,,1.926297,,0.07676,,0.151213,,57.25592,,105.8049,,279.9929,0.535177,0.535177,3.219771,0.535177,0.222744,7.814409,4.550226,4.333737
968,13,1,9,,5.354773,42.96626,67.79172,1.439606,2.362283,0.078827,0.047134,,0.806994,,0.479685,,0.048151,,51.56285,,91.92892,,545.8027,0.535177,0.535177,3.22383,0.535177,0.223441,7.819849,4.563944,4.338222
969,13,1,10,,2.113609,43.2329,85.59507,1.014432,1.820139,0.041309,0.027455,,0.348719,,0.776031,,0.160096,,33.03768,,93.63698,,458.6822,0.535177,0.535177,3.243205,0.535177,0.224193,7.830658,4.573612,4.348947
970,13,2,1,,4.046148,41.71104,81.12262,1.248522,2.064002,0.032273,0.011716,,0.676386,,0.122315,,0.314062,,37.63794,,110.9678,,663.3417,0.535177,0.535177,3.254807,0.535177,0.224831,7.853227,4.58679,4.362208
971,13,2,2,,2.38884,45.93504,50.31437,1.129549,1.531308,0.054447,0.029328,,0.193111,,0.343012,,0.134403,,39.60895,,103.3996,,574.8671,0.535177,0.535177,3.255649,0.535177,0.225117,7.873707,4.59006,4.383613
972,13,2,3,,5.755412,49.73709,97.83893,1.256409,2.229029,0.037791,0.015284,,0.350064,,0.037999,,0.21865,,34.93192,,124.6219,,745.2042,0.535177,0.535177,3.274067,0.535177,0.225568,7.899584,4.603303,4.399585
973,13,2,4,,4.886217,41.54085,43.11688,1.007143,1.352549,0.064119,0.010791,,0.001828,,0.438814,,0.057052,,33.83798,,153.6572,,402.4294,0.535177,0.535177,3.292806,0.535177,0.226508,7.939839,4.619416,4.417472
974,13,2,5,,4.807283,41.01717,46.19459,1.002068,1.122031,0.069505,0.01087,,1.618567,,0.298734,,0.083501,,42.65044,,175.4461,,101.5993,0.535177,0.535177,3.298764,0.535177,0.226847,7.947368,4.628392,4.426816
975,13,2,6,,5.001537,46.50502,86.42217,1.375601,2.292187,0.078539,0.075717,,0.01072,,0.265226,,0.370219,,52.19356,,132.9604,,188.3808,0.535177,0.535177,3.315392,0.535177,0.226868,7.965064,4.637652,4.439572
976,13,2,7,,4.873356,43.61234,77.2571,1.385412,1.479388,0.090065,0.025961,,1.407557,,0.340005,,0.281215,,36.43265,,138.1764,,709.8649,0.535177,0.535177,3.332737,0.535177,0.227813,7.994633,4.650773,4.446678
977,13,2,8,,3.161031,40.13307,46.68404,1.333355,1.532282,0.095895,0.023436,,0.544593,,0.204498,,0.162958,,41.44259,,164.235,,310.9109,0.535177,0.535177,3.335406,0.535177,0.228479,8.021241,4.663775,4.454847
978,13,2,9,,6.848094,41.287,71.83479,1.095716,1.475291,0.08252,0.018515,,1.625799,,0.676045,,0.057806,,41.00121,,146.2102,,461.9482,0.535177,0.535177,3.337994,0.535177,0.228886,8.02289,4.665745,4.469665
979,13,2,10,,3.675424,42.84171,85.1543,1.138072,2.130908,0.034764,0.031244,,0.008537,,0.308215,,0.297668,,33.56553,,133.6298,,891.4528,0.535177,0.535177,3.354678,0.535177,0.229304,8.034688,4.673767,4.492369
980,13,3,1,,0.957879,79.76377,104.7637,1.571398,2.291339,0.187397,0.091486,,1.111232,,0.431869,,0.079907,,4.704465,,109.5055,,339.9212,0.642437,0.346571,0.690269,6.269376,6.269376,6.646268,4.716377,5.825406
981,13,3,2,,4.369711,84.48453,145.1642,1.067354,1.603613,0.127463,0.117251,,1.095024,,0.891981,,0.163175,,4.831483,,119.2383,,942.8572,0.64252,0.347439,0.6935,6.296301,6.296301,6.672782,4.739182,5.845859
982,13,3,3,,0.069029,89.91363,97.43805,2.879837,4.150961,0.129467,0.068299,,4.014201,,1.033504,,0.06031,,20.64829,,154.6518,,141.5382,0.64518,0.347837,0.696393,6.30918,6.30918,6.696818,4.743995,5.879816
983,13,3,4,,5.028893,80.23151,145.7566,1.41924,1.918065,0.066561,0.064396,,3.516909,,0.080787,,0.032849,,18.91083,,170.9167,,891.378,0.645396,0.348262,0.699077,6.320047,6.320047,6.731314,4.752163,5.880313
984,13,3,5,,5.244103,84.18768,137.3766,1.247001,1.585513,0.021317,0.002092,,7.058407,,0.537775,,0.026653,,10.10582,,149.5784,,296.1022,0.645947,0.349224,0.702497,6.338591,6.338591,6.747771,4.769487,5.911813
985,13,3,6,,7.238235,72.55429,92.51952,2.870313,4.763067,0.133759,0.121665,,2.308424,,0.9545,,0.008501,,3.69578,,146.9522,,526.987,0.646623,0.351159,0.70402,6.360867,6.360867,6.779713,4.773963,5.917037
986,13,3,7,,4.871871,75.1715,133.291,1.999292,3.965593,0.147023,0.108392,,7.521405,,0.424317,,0.395273,,5.616762,,123.2184,,733.582,0.646959,0.352691,0.704139,6.365543,6.365543,6.808905,4.790401,5.922471
987,13,3,8,,4.369977,70.1401,119.9896,2.898406,3.825145,0.02913,0.028351,,4.90252,,0.034486,,0.047049,,7.288854,,168.0908,,180.3952,0.648303,0.352694,0.706075,6.385747,6.385747,6.839567,4.797377,5.944412
988,13,3,9,,1.434366,89.93922,95.33041,1.619801,2.345178,0.102848,0.027171,,4.557649,,0.082173,,0.380027,,0.280775,,121.9863,,603.7017,0.648999,0.35299,0.707386,6.414111,6.414111,6.868282,4.821264,5.966391
989,13,3,10,,5.727803,88.67754,108.7503,1.166599,1.691252,0.225521,0.187181,,2.773045,,0.140233,,0.359648,,20.16615,,177.4158,,383.5898,0.650338,0.353358,0.709986,6.442725,6.442725,6.90035,4.845181,5.967423
990,13,4,1,,4.918997,48.04736,81.46537,1.217871,2.222447,0.027982,0.014545,,0.978112,,0.174028,,0.023769,,38.93993,,171.3794,,154.3125,0.535177,0.535177,3.372439,0.535177,0.230337,8.065682,4.686324,4.494462
991,13,4,2,,5.764427,47.16008,54.56177,1.25763,1.745673,0.084111,0.066892,,0.262596,,0.069565,,0.180158,,38.96808,,170.0937,,964.0865,0.535177,0.535177,3.391328,0.535177,0.231355,8.100773,4.709008,4.519277
992,13,4,3,,0.307129,49.52605,72.14444,1.499796,2.098968,0.070769,0.000605,,0.123754,,0.205895,,0.062606,,39.94518,,152.9846,,858.0417,0.535177,0.535177,3.39374,0.535177,0.231404,8.10944,4.733204,4.52129
993,13,4,4,,0.179041,44.68102,52.51478,1.401931,1.516019,0.054607,0.021105,,1.424263,,0.116341,,0.18805,,57.23702,,147.0483,,416.9663,0.535177,0.535177,3.395032,0.535177,0.232486,8.132983,4.74956,4.523327
994,13,4,5,,1.084253,42.68703,81.22864,1.127588,1.933884,0.039197,0.005433,,2.107951,,0.124197,,0.068469,,35.96535,,113.1471,,168.7114,0.535177,0.535177,3.408744,0.535177,0.232611,8.154415,4.772673,4.541346
995,13,4,6,,5.282234,45.93006,60.78661,1.426522,2.674965,0.03357,0.012666,,1.227829,,0.034902,,0.056028,,37.30475,,121.4365,,380.9449,0.535177,0.535177,3.425722,0.535177,0.233684,8.194295,4.775033,4.563842
996,13,4,7,,2.555794,41.60418,64.08386,1.355756,2.226765,0.055955,0.047427,,1.660408,,0.522576,,0.351896,,49.84324,,118.5693,,62.34672,0.535177,0.535177,3.433572,0.535177,0.233689,8.227881,4.779861,4.571188
997,13,4,8,,0.686602,41.6349,51.36998,1.367883,1.730545,0.035191,0.009421,,0.927622,,0.241716,,0.343619,,42.82491,,100.3562,,522.4195,0.535177,0.535177,3.435698,0.535177,0.234391,8.238301,4.800091,4.587379
998,13,4,9,,1.503884,40.83071,69.84966,1.177958,1.643995,0.06471,0.03943,,2.221439,,0.492575,,0.119138,,39.86642,,149.3281,,402.5421,0.535177,0.535177,3.440023,0.535177,0.234967,8.276548,4.801706,4.590129
999,13,4,10,,3.663899,43.90596,58.47401,1.258576,1.321768,0.068264,0.028028,,0.186932,,0.895014,,0.164106,,45.69361,,177.1962,,370.0132,0.535177,0.535177,3.443376,0.535177,0.236115,8.315481,4.80759,4.613982
1000,13,5,1,,1.369258,63.97399,94.18275,1.89822,2.503448,0.202967,0.032681,,4.820428,,0.704941,,0.182661,,3.066056,,139.7975,,102.6366,0.653517,0.355268,0.712848,6.445336,6.445336,6.929516,4.859105,5.96998
1001,13,5,2,,1.829364,76.28124,148.3761,1.218493,1.484858,0.24395,0.049923,,5.286626,,0.429697,,0.283519,,11.62097,,112.8879,,643.7457,0.654521,0.355812,0.714684,6.457382,6.457382,6.950808,4.876351,5.993379
1002,13,5,3,,4.223384,63.86967,72.41141,2.634838,5.261518,0.128965,0.024459,,5.450747,,0.482458,,0.099222,,4.282352,,157.9304,,92.08685,0.655535,0.35632,0.71732,6.473268,6.473268,6.962424,4.890713,6.015024
1003,13,5,4,,0.184997,82.75149,127.6835,2.719282,5.23758,0.053594,0.017628,,3.837254,,0.99912,,0.415252,,15.48857,,93.72877,,749.6952,0.657011,0.356462,0.719878,6.480189,6.480189,6.990909,4.897181,6.025825
1004,13,5,5,,5.591249,77.30777,85.56898,2.221833,3.312526,0.24332,0.229924,,4.677429,,0.359001,,0.059417,,9.194352,,165.631,,490.2633,0.660471,0.357098,0.720115,6.500682,6.500682,7.025018,4.89998,6.03088
1005,13,5,6,,3.714412,64.67394,86.4019,2.480411,3.446614,0.192891,0.11545,,6.551845,,1.06901,,0.489245,,18.59196,,91.49152,,856.0863,0.663222,0.357457,0.721587,6.504969,6.504969,7.042702,4.912482,6.05548
1006,13,5,7,,1.410164,69.94117,75.50305,2.159094,2.38752,0.24995,0.237207,,4.405365,,0.785236,,0.023905,,12.55447,,108.713,,603.7522,0.664111,0.357833,0.723795,6.506011,6.506011,7.04475,4.929458,6.072953
1007,13,5,8,,0.336196,72.37722,123.3441,1.900865,2.997263,0.207338,0.144302,,3.116132,,1.014203,,0.204148,,16.37532,,116.1214,,421.5268,0.666487,0.35818,0.726194,6.535438,6.535438,7.073011,4.938138,6.092642
1008,13,5,9,,7.639206,63.51209,120.331,2.638906,5.188508,0.034708,0.002447,,3.942536,,0.287265,,0.347764,,19.50849,,138.4157,,279.4937,0.669242,0.358665,0.72785,6.552484,6.552484,7.078568,4.959625,6.122006
1009,13,5,10,,1.947208,67.44944,75.56078,2.680641,5.133452,0.112801,0.109661,,6.311442,,0.763467,,0.322384,,10.7069,,175.3596,,703.9177,0.671208,0.360379,0.729233,6.575928,6.575928,7.108363,4.982423,6.144059
1010,13,6,1,,2.334869,80.57066,122.2863,2.894741,5.216468,0.08256,0.026221,,4.370142,,0.024156,,0.012278,,19.53795,,161.7002,,983.2981,0.673256,0.361651,0.73,6.602871,6.602871,7.130746,4.991972,6.155203
1011,13,6,2,,0.395766,69.99126,126.9762,2.032634,2.677266,0.025571,0.009061,,4.72162,,0.416053,,0.182197,,14.9983,,133.081,,861.5805,0.674946,0.363033,0.732123,6.603543,6.603543,7.137747,5.005584,6.183285
1012,13,6,3,,6.55638,60.62997,73.8637,1.105997,1.151222,0.046966,0.001938,,2.386073,,1.666241,,0.384093,,19.26698,,136.7268,,539.702,0.677099,0.363962,0.734121,6.626124,6.626124,7.147842,5.030421,6.185754
1013,13,6,4,,4.873506,64.74018,95.72656,2.751148,3.326636,0.1998,0.180092,,2.124259,,0.55187,,0.108591,,2.568783,,126.7247,,683.0027,0.680592,0.365112,0.736915,6.648312,6.648312,7.168392,5.039839,6.206804
1014,13,6,5,,3.165155,64.92116,112.1022,2.452808,4.695697,0.072074,0.054466,,2.626527,,0.118733,,0.181171,,21.76268,,161.0787,,962.1067,0.681462,0.366502,0.740096,6.664255,6.664255,7.195858,5.047959,6.239357
1015,13,6,6,,5.363686,74.26989,103.779,2.388234,3.25276,0.098069,0.047288,,3.561361,,1.136275,,0.060276,,26.2132,,113.0933,,713.6539,0.682625,0.36809,0.741733,6.690386,6.690386,7.227682,5.057091,6.271418
1016,13,6,7,,4.941879,77.51689,109.7351,1.463353,1.720115,0.032987,0.031133,,6.726598,,0.138748,,0.218718,,6.472964,,119.4532,,474.355,0.683221,0.368468,0.741995,6.690655,6.690655,7.232512,5.061112,6.276077
1017,13,6,8,,5.324204,80.99686,122.7503,1.216857,2.05171,0.060238,0.057359,,3.393535,,0.595707,,0.49859,,16.0856,,149.8868,,964.2915,0.68464,0.369129,0.745422,6.700236,6.700236,7.252654,5.065708,6.302713
1018,13,6,9,,5.486953,62.31266,87.41143,2.843532,3.363242,0.259077,0.127421,,2.045245,,0.500226,,0.080759,,20.09535,,119.9447,,798.9115,0.686495,0.370916,0.745555,6.70657,6.70657,7.273133,5.074652,6.328392
